6.099999999999999867e-01, 3.784559717062957684e+00
6.199999999999999956e-01, 3.853896000638596941e+00
6.300000000000000044e-01, 3.923428158668577304e+00
6.400000000000000133e-01, 3.993153967933662063e+00
6.500000000000000222e-01, 4.063071243024648282e+00
6.600000000000000311e-01, 4.133177835422342739e+00
6.700000000000000400e-01, 4.203471632608838604e+00
6.800000000000000488e-01, 4.273950557208738843e+00
6.900000000000000577e-01, 4.344612566159034905e+00
7.000000000000000666e-01, 4.415455649906426139e+00
7.099999999999999645e-01, 4.486477831630918622e+00
7.199999999999999734e-01, 4.557677166494606524e+00
7.299999999999999822e-01, 4.629051740914595037e+00
7.399999999999999911e-01, 4.700599671859072792e+00
7.500000000000000000e-01, 4.772319106165593183e+00
7.600000000000000089e-01, 4.844208219880669297e+00
7.700000000000000178e-01, 4.916265217619835148e+00
7.800000000000000266e-01, 4.988488331947356968e+00
7.900000000000000355e-01, 5.060875822774828947e+00
8.000000000000000444e-01, 5.133425976777915345e+00
8.100000000000000533e-01, 5.206137106830541761e+00
8.200000000000000622e-01, 5.279007551455867642e+00
8.300000000000000711e-01, 5.352035674293402323e+00
8.399999999999999689e-01, 5.425219863581658863e+00
8.499999999999999778e-01, 5.498558531655765691e+00
8.599999999999999867e-01, 5.572050114459486281e+00
8.699999999999999956e-01, 5.645693071071111291e+00
8.800000000000000044e-01, 5.719485883242724000e+00
8.900000000000000133e-01, 5.793427054952355881e+00
9.000000000000000222e-01, 5.867515111968569563e+00
9.100000000000000311e-01, 5.941748601427025989e+00
9.200000000000000400e-01, 6.016126091418616539e+00
9.300000000000000488e-01, 6.090646170588754238e+00
9.400000000000000577e-01, 6.165307447747436775e+00
9.500000000000000666e-01, 6.240108551489708333e+00
9.599999999999999645e-01, 6.315048129826170253e+00
9.699999999999999734e-01, 6.390124849823192399e+00
9.799999999999999822e-01, 6.465337397252504559e+00
9.899999999999999911e-01, 6.540684476249850832e+00
1.000000000000000000e+00, 6.616164808982409440e+00
1.010000000000000009e+00, 6.691777135324683989e+00
1.020000000000000018e+00, 6.767520212542595281e+00
1.030000000000000027e+00, 6.843392814985504558e+00
1.040000000000000036e+00, 6.919393733785911493e+00
1.050000000000000044e+00, 6.995521776566583583e+00
1.060000000000000053e+00, 7.071775767154877990e+00
1.070000000000000062e+00, 7.148154545304032936e+00
1.080000000000000071e+00, 7.224656966421206583e+00
1.090000000000000080e+00, 7.301281901302055566e+00
1.100000000000000089e+00, 7.378028235871648022e+00
1.110000000000000098e+00, 7.454894870931521922e+00
1.120000000000000107e+00, 7.531880721912696863e+00
1.130000000000000115e+00, 7.608984718634458133e+00
1.140000000000000124e+00, 7.686205805068746955e+00
1.150000000000000133e+00, 7.763542939109978391e+00
1.159999999999999920e+00, 7.840995092350135032e+00
1.169999999999999929e+00, 7.918561249858975692e+00
1.179999999999999938e+00, 7.996240409969209928e+00
1.189999999999999947e+00, 8.074031584066498013e+00
1.199999999999999956e+00, 8.151933796384129849e+00
1.209999999999999964e+00, 8.229946083802250456e+00
1.219999999999999973e+00, 8.308067495651512147e+00
1.229999999999999982e+00, 8.386297093521006829e+00
1.239999999999999991e+00, 8.464633951070377194e+00
1.250000000000000000e+00, 8.543077153845985094e+00
1.260000000000000009e+00, 8.621625799101012788e+00
1.270000000000000018e+00, 8.700278995619404654e+00
1.280000000000000027e+00, 8.779035863543528606e+00
1.290000000000000036e+00, 8.857895534205470156e+00
1.300000000000000044e+00, 8.936857149961847213e+00
1.310000000000000053e+00, 9.015919864032056807e+00
1.320000000000000062e+00, 9.095082840339863139e+00
1.330000000000000071e+00, 9.174345253358232810e+00
1.340000000000000080e+00, 9.253706287957333743e+00
1.350000000000000089e+00, 9.333165139255616083e+00
1.360000000000000098e+00, 9.412721012473889814e+00
1.370000000000000107e+00, 9.492373122792322704e+00
1.380000000000000115e+00, 9.572120695210287522e+00
1.390000000000000124e+00, 9.651962964408971501e+00
1.400000000000000133e+00, 9.731899174616701842e+00
1.409999999999999920e+00, 9.811928579476884238e+00
1.419999999999999929e+00, 9.892050441918520676e+00
1.429999999999999938e+00, 9.972264034029221236e+00
1.439999999999999947e+00, 1.005256863693065483e+01
1.449999999999999956e+00, 1.013296354065637317e+01
1.459999999999999964e+00, 1.021344804403195994e+01
1.469999999999999973e+00, 1.029402145455743067e+01
1.479999999999999982e+00, 1.037468308829184949e+01
1.489999999999999991e+00, 1.045543226974008455e+01
1.500000000000000000e+00, 1.053626833174167032e+01
1.510000000000000009e+00, 1.061719061536171793e+01
1.520000000000000018e+00, 1.069819846978382039e+01
1.530000000000000027e+00, 1.077929125220491358e+01
1.540000000000000036e+00, 1.086046832773203974e+01
1.550000000000000044e+00, 1.094172906928097078e+01
1.560000000000000053e+00, 1.102307285747665233e+01
1.570000000000000062e+00, 1.110449908055541357e+01
1.580000000000000071e+00, 1.118600713426891424e+01
1.590000000000000080e+00, 1.126759642178978815e+01
1.600000000000000089e+00, 1.134926635361892799e+01
1.610000000000000098e+00, 1.143101634749439910e+01
1.620000000000000107e+00, 1.151284582830192349e+01
1.630000000000000115e+00, 1.159475422798690936e+01
1.640000000000000124e+00, 1.167674098546798866e+01
1.650000000000000133e+00, 1.175880554655202559e+01
1.660000000000000142e+00, 1.184094736385057089e+01
1.669999999999999929e+00, 1.192316589669772497e+01
1.679999999999999938e+00, 1.200546061106937401e+01
1.689999999999999947e+00, 1.208783097950377972e+01
1.699999999999999956e+00, 1.217027648102348181e+01
1.709999999999999964e+00, 1.225279660105849366e+01
1.719999999999999973e+00, 1.233539083137075565e+01
1.729999999999999982e+00, 1.241805866997982832e+01
1.739999999999999991e+00, 1.250079962108978648e+01
1.750000000000000000e+00, 1.258361319501729980e+01
1.760000000000000009e+00, 1.266649890812086632e+01
1.770000000000000018e+00, 1.274945628273117926e+01
1.780000000000000027e+00, 1.283248484708260762e+01
1.790000000000000036e+00, 1.291558413524574789e+01
1.800000000000000044e+00, 1.299875368706105405e+01
1.810000000000000053e+00, 1.308199304807349783e+01
1.820000000000000062e+00, 1.316530176946825037e+01
1.830000000000000071e+00, 1.324867940800735688e+01
1.840000000000000080e+00, 1.333212552596739719e+01
1.850000000000000089e+00, 1.341563969107810017e+01
1.860000000000000098e+00, 1.349922147646188897e+01
1.870000000000000107e+00, 1.358287046057435532e+01
1.880000000000000115e+00, 1.366658622714562910e+01
1.890000000000000124e+00, 1.375036836512262717e+01
1.900000000000000133e+00, 1.383421646861217091e+01
1.910000000000000142e+00, 1.391813013682495459e+01
1.919999999999999929e+00, 1.400210897402033616e+01
1.929999999999999938e+00, 1.408615258945194348e+01
1.939999999999999947e+00, 1.417026059731409049e+01
1.949999999999999956e+00, 1.425443261668895722e+01
1.959999999999999964e+00, 1.433866827149455503e+01
1.969999999999999973e+00, 1.442296719043343423e+01
1.979999999999999982e+00, 1.450732900694212901e+01
1.989999999999999991e+00, 1.459175335914133598e+01
2.000000000000000000e+00, 1.467623988978679250e+01
2.010000000000000231e+00, 1.476078824622085861e+01
2.020000000000000018e+00, 1.484539808032477737e+01
2.030000000000000249e+00, 1.493006904847160854e+01
2.040000000000000036e+00, 1.501480081147982482e+01
2.049999999999999822e+00, 1.509959303456754043e+01
2.060000000000000053e+00, 1.518444538730738991e+01
2.069999999999999840e+00, 1.526935754358201791e+01
2.080000000000000071e+00, 1.535432918154017834e+01
2.089999999999999858e+00, 1.543935998355344630e+01
2.100000000000000089e+00, 1.552444963617349849e+01
2.109999999999999876e+00, 1.560959783008998869e+01
2.120000000000000107e+00, 1.569480426008898100e+01
2.129999999999999893e+00, 1.578006862501194263e+01
2.140000000000000124e+00, 1.586539062771528208e+01
2.149999999999999911e+00, 1.595076997503042548e+01
2.160000000000000142e+00, 1.603620637772442237e+01
2.169999999999999929e+00, 1.612169955046106296e+01
2.180000000000000160e+00, 1.620724921176251243e+01
2.189999999999999947e+00, 1.629285508397144255e+01
2.200000000000000178e+00, 1.637851689321364645e+01
2.209999999999999964e+00, 1.646423436936115436e+01
2.220000000000000195e+00, 1.655000724599579698e+01
2.229999999999999982e+00, 1.663583526037326621e+01
2.240000000000000213e+00, 1.672171815338760226e+01
2.250000000000000000e+00, 1.680765566953616030e+01
2.260000000000000231e+00, 1.689364755688498931e+01
2.270000000000000018e+00, 1.697969356703467625e+01
2.280000000000000249e+00, 1.706579345508659173e+01
2.290000000000000036e+00, 1.715194697960957271e+01
2.300000000000000266e+00, 1.723815390260701008e+01
2.310000000000000053e+00, 1.732441398948434852e+01
2.319999999999999840e+00, 1.741072700901697345e+01
2.330000000000000071e+00, 1.749709273331851023e+01
2.339999999999999858e+00, 1.758351093780948915e+01
2.350000000000000089e+00, 1.766998140118640492e+01
2.359999999999999876e+00, 1.775650390539113843e+01
2.370000000000000107e+00, 1.784307823558075867e+01
2.379999999999999893e+00, 1.792970418009767286e+01
2.390000000000000124e+00, 1.801638153044014601e+01
2.399999999999999911e+00, 1.810311008123315091e+01
2.410000000000000142e+00, 1.818988963019958760e+01
2.419999999999999929e+00, 1.827671997813181903e+01
2.430000000000000160e+00, 1.836360092886354778e+01
2.439999999999999947e+00, 1.845053228924202671e+01
2.450000000000000178e+00, 1.853751386910058230e+01
2.459999999999999964e+00, 1.862454548123146836e+01
2.470000000000000195e+00, 1.871162694135901461e+01
2.479999999999999982e+00, 1.879875806811309857e+01
2.490000000000000213e+00, 1.888593868300291234e+01
2.500000000000000000e+00, 1.897316861039103131e+01
2.510000000000000231e+00, 1.906044767746777069e+01
2.520000000000000018e+00, 1.914777571422583691e+01
2.530000000000000249e+00, 1.923515255343525965e+01
2.540000000000000036e+00, 1.932257803061861523e+01
2.550000000000000266e+00, 1.941005198402650578e+01
2.560000000000000053e+00, 1.949757425461332261e+01
2.569999999999999840e+00, 1.958514468601327607e+01
2.580000000000000071e+00, 1.967276312451669540e+01
2.589999999999999858e+00, 1.976042941904657013e+01
2.600000000000000089e+00, 1.984814342113536156e+01
2.609999999999999876e+00, 1.993590498490206997e+01
2.620000000000000107e+00, 2.002371396702952921e+01
2.629999999999999893e+00, 2.011157022674196782e+01
2.640000000000000124e+00, 2.019947362578280448e+01
2.649999999999999911e+00, 2.028742402839266745e+01
2.660000000000000142e+00, 2.037542130128766971e+01
2.669999999999999929e+00, 2.046346531363790078e+01
2.680000000000000160e+00, 2.055155593704614603e+01
2.689999999999999947e+00, 2.063969304552682971e+01
2.700000000000000178e+00, 2.072787651548518895e+01
2.709999999999999964e+00, 2.081610622569665026e+01
2.720000000000000195e+00, 2.090438205728642984e+01
2.729999999999999982e+00, 2.099270389370934708e+01
2.740000000000000213e+00, 2.108107162072982987e+01
2.750000000000000000e+00, 2.116948512640214730e+01
2.760000000000000231e+00, 2.125794430105083421e+01
2.770000000000000018e+00, 2.134644903725130760e+01
2.780000000000000249e+00, 2.143499922981069616e+01
2.790000000000000036e+00, 2.152359477574885105e+01
2.800000000000000266e+00, 2.161223557427955555e+01
2.810000000000000053e+00, 2.170092152679191599e+01
2.819999999999999840e+00, 2.178965253683194447e+01
2.830000000000000071e+00, 2.187842851008432277e+01
2.839999999999999858e+00, 2.196724935435435455e+01
2.850000000000000089e+00, 2.205611497955008460e+01
2.859999999999999876e+00, 2.214502529766459560e+01
2.870000000000000107e+00, 2.223398022275848618e+01
2.879999999999999893e+00, 2.232297967094252300e+01
2.890000000000000124e+00, 2.241202356036044208e+01
2.899999999999999911e+00, 2.250111181117194548e+01
2.910000000000000142e+00, 2.259024434553583305e+01
2.919999999999999929e+00, 2.267942108759332598e+01
2.930000000000000160e+00, 2.276864196345152180e+01
2.939999999999999947e+00, 2.285790690116703061e+01
2.950000000000000178e+00, 2.294721583072976046e+01
2.959999999999999964e+00, 2.303656868404684843e+01
2.970000000000000195e+00, 2.312596539492675163e+01
2.979999999999999982e+00, 2.321540589906349084e+01
2.990000000000000213e+00, 2.330489013402103637e+01
3.000000000000000000e+00, 2.339441803921784668e+01
3.010000000000000231e+00, 2.348398955591153836e+01
3.020000000000000018e+00, 2.357360462718371608e+01
3.030000000000000249e+00, 2.366326319792493038e+01
3.040000000000000036e+00, 2.375296521481978473e+01
3.050000000000000266e+00, 2.384271062633216332e+01
3.060000000000000053e+00, 2.393249938269061516e+01
3.070000000000000284e+00, 2.402233143587386266e+01
3.080000000000000071e+00, 2.411220673959643079e+01
3.089999999999999858e+00, 2.420212524929442921e+01
3.100000000000000089e+00, 2.429208692211144793e+01
3.109999999999999876e+00, 2.438209171688458454e+01
3.120000000000000107e+00, 2.447213959413059214e+01
3.129999999999999893e+00, 2.456223051603216589e+01
3.140000000000000124e+00, 2.465236444642433611e+01
3.149999999999999911e+00, 2.474254135078098571e+01
3.160000000000000142e+00, 2.483276119620150268e+01
3.169999999999999929e+00, 2.492302395139752846e+01
3.180000000000000160e+00, 2.501332958667983775e+01
3.189999999999999947e+00, 2.510367807394533202e+01
3.200000000000000178e+00, 2.519406938666413964e+01
3.209999999999999964e+00, 2.528450349986684031e+01
3.220000000000000195e+00, 2.537498039013179252e+01
3.229999999999999982e+00, 2.546550003557257469e+01
3.240000000000000213e+00, 2.555606241582552940e+01
3.250000000000000000e+00, 2.564666751203742834e+01
3.260000000000000231e+00, 2.573731530685322610e+01
3.270000000000000018e+00, 2.582800578440393480e+01
3.280000000000000249e+00, 2.591873893029459452e+01
3.290000000000000036e+00, 2.600951473159234340e+01
3.300000000000000266e+00, 2.610033317681460474e+01
3.310000000000000053e+00, 2.619119425591734895e+01
3.320000000000000284e+00, 2.628209796028348322e+01
3.330000000000000071e+00, 2.637304428271131584e+01
3.339999999999999858e+00, 2.646403321740313075e+01
3.350000000000000089e+00, 2.655506475995385784e+01
3.359999999999999876e+00, 2.664613890733982871e+01
3.370000000000000107e+00, 2.673725565790763170e+01
3.379999999999999893e+00, 2.682841501136307016e+01
3.390000000000000124e+00, 2.691961696876019161e+01
3.399999999999999911e+00, 2.701086153249042709e+01
3.410000000000000142e+00, 2.710214870627180517e+01
3.419999999999999929e+00, 2.719347849513826176e+01
3.430000000000000160e+00, 2.728485090542903890e+01
3.439999999999999947e+00, 2.737626594477817576e+01
3.450000000000000178e+00, 2.746772362210406726e+01
3.459999999999999964e+00, 2.755922394759912208e+01
3.470000000000000195e+00, 2.765076693271950958e+01
3.479999999999999982e+00, 2.774235259017497057e+01
3.490000000000000213e+00, 2.783398093391873118e+01
3.500000000000000000e+00, 2.792565197913748065e+01
3.510000000000000231e+00, 2.801736574224144505e+01
3.520000000000000018e+00, 2.810912224085452848e+01
3.530000000000000249e+00, 2.820092149380454316e+01
3.540000000000000036e+00, 2.829276352111350690e+01
3.550000000000000266e+00, 2.838464834398802594e+01
3.560000000000000053e+00, 2.847657598480975594e+01
3.570000000000000284e+00, 2.856854646712592682e+01
3.580000000000000071e+00, 2.866055981563995658e+01
3.589999999999999858e+00, 2.875261605620213246e+01
3.600000000000000089e+00, 2.884471521580035969e+01
3.609999999999999876e+00, 2.893685732255099907e+01
3.620000000000000107e+00, 2.902904240568975780e+01
3.629999999999999893e+00, 2.912127049556266556e+01
3.640000000000000124e+00, 2.921354162361711104e+01
3.649999999999999911e+00, 2.930585582239296016e+01
3.660000000000000142e+00, 2.939821312551373111e+01
3.669999999999999929e+00, 2.949061356767784048e+01
3.680000000000000160e+00, 2.958305718464992395e+01
3.689999999999999947e+00, 2.967554401325222102e+01
3.700000000000000178e+00, 2.976807409135602001e+01
3.709999999999999964e+00, 2.986064745787317420e+01
3.720000000000000195e+00, 2.995326415274768550e+01
3.729999999999999982e+00, 3.004592421694734483e+01
3.740000000000000213e+00, 3.013862769245544371e+01
3.750000000000000000e+00, 3.023137462226254613e+01
3.760000000000000231e+00, 3.032416505035832444e+01
3.770000000000000018e+00, 3.041699902172345560e+01
3.780000000000000249e+00, 3.050987658232157429e+01
3.790000000000000036e+00, 3.060279777909130061e+01
3.800000000000000266e+00, 3.069576265993831043e+01
3.810000000000000053e+00, 3.078877127372748390e+01
3.820000000000000284e+00, 3.088182367027509656e+01
3.830000000000000071e+00, 3.097491990034107445e+01
3.839999999999999858e+00, 3.106806001562132025e+01
3.850000000000000089e+00, 3.116124406874007491e+01
3.859999999999999876e+00, 3.125447211324235042e+01
3.870000000000000107e+00, 3.134774420358641578e+01
3.879999999999999893e+00, 3.144106039513633988e+01
3.890000000000000124e+00, 3.153442074415458762e+01
3.899999999999999911e+00, 3.162782530779467649e+01
3.910000000000000142e+00, 3.172127414409387214e+01
3.919999999999999929e+00, 3.181476731196596219e+01
3.930000000000000160e+00, 3.190830487119406200e+01
3.939999999999999947e+00, 3.200188688242349144e+01
3.950000000000000178e+00, 3.209551340715467660e+01
3.959999999999999964e+00, 3.218918450773613671e+01
3.970000000000000195e+00, 3.228290024735751018e+01
3.979999999999999982e+00, 3.237666069004261260e+01
3.990000000000000213e+00, 3.247046590064258709e+01
4.000000000000000000e+00, 3.256431594482904757e+01
4.009999999999999787e+00, 3.265821088908732861e+01
4.020000000000000462e+00, 3.275215080070974949e+01
4.030000000000000249e+00, 3.284613574778894929e+01
4.040000000000000036e+00, 3.294016579921124332e+01
4.049999999999999822e+00, 3.303424102465005063e+01
4.060000000000000497e+00, 3.312836149455936408e+01
4.070000000000000284e+00, 3.322252728016727019e+01
4.080000000000000071e+00, 3.331673845346949037e+01
4.089999999999999858e+00, 3.341099508722300726e+01
4.099999999999999645e+00, 3.350529725493972677e+01
4.110000000000000320e+00, 3.359964503088015420e+01
4.120000000000000107e+00, 3.369403849004716278e+01
4.129999999999999893e+00, 3.378847770817976937e+01
4.139999999999999680e+00, 3.388296276174697397e+01
4.150000000000000355e+00, 3.397749372794164202e+01
4.160000000000000142e+00, 3.407207068467442923e+01
4.169999999999999929e+00, 3.416669371056774196e+01
4.179999999999999716e+00, 3.426136288494974735e+01
4.190000000000000391e+00, 3.435607828784842610e+01
4.200000000000000178e+00, 3.445083999998568203e+01
4.209999999999999964e+00, 3.454564810277145881e+01
4.219999999999999751e+00, 3.464050267829792062e+01
4.230000000000000426e+00, 3.473540380933368965e+01
4.240000000000000213e+00, 3.483035157931808357e+01
4.250000000000000000e+00, 3.492534607235543831e+01
4.259999999999999787e+00, 3.502038737320944506e+01
4.270000000000000462e+00, 3.511547556729751562e+01
4.280000000000000249e+00, 3.521061074068523311e+01
4.290000000000000036e+00, 3.530579298008078837e+01
4.299999999999999822e+00, 3.540102237282949460e+01
4.310000000000000497e+00, 3.549629900690831619e+01
4.320000000000000284e+00, 3.559162297092046146e+01
4.330000000000000071e+00, 3.568699435408998255e+01
4.339999999999999858e+00, 3.578241324625644637e+01
4.350000000000000533e+00, 3.587787973786960549e+01
4.360000000000000320e+00, 3.597339391998414726e+01
4.370000000000000107e+00, 3.606895588425444288e+01
4.379999999999999893e+00, 3.616456572292936755e+01
4.389999999999999680e+00, 3.626022352884712063e+01
4.400000000000000355e+00, 3.635592939543011681e+01
4.410000000000000142e+00, 3.645168341667988443e+01
4.419999999999999929e+00, 3.654748568717202062e+01
4.429999999999999716e+00, 3.664333630205117487e+01
4.440000000000000391e+00, 3.673923535702606102e+01
4.450000000000000178e+00, 3.683518294836451190e+01
4.459999999999999964e+00, 3.693117917288855523e+01
4.469999999999999751e+00, 3.702722412796955354e+01
4.480000000000000426e+00, 3.712331791152334404e+01
4.490000000000000213e+00, 3.721946062200542826e+01
4.500000000000000000e+00, 3.731565235840621142e+01
4.509999999999999787e+00, 3.741189322024623465e+01
4.520000000000000462e+00, 3.750818330757147123e+01
4.530000000000000249e+00, 3.760452272094865833e+01
4.540000000000000036e+00, 3.770091156146062872e+01
4.549999999999999822e+00, 3.779734993070172067e+01
4.560000000000000497e+00, 3.789383793077318785e+01
4.570000000000000284e+00, 3.799037566427863766e+01
4.580000000000000071e+00, 3.808696323431952635e+01
4.589999999999999858e+00, 3.818360074449066133e+01
4.600000000000000533e+00, 3.828028829887575313e+01
4.610000000000000320e+00, 3.837702600204299586e+01
4.620000000000000107e+00, 3.847381395904065471e+01
4.629999999999999893e+00, 3.857065227539271746e+01
4.639999999999999680e+00, 3.866754105709454592e+01
4.650000000000000355e+00, 3.876448041060859140e+01
4.660000000000000142e+00, 3.886147044286010299e+01
4.669999999999999929e+00, 3.895851126123289276e+01
4.679999999999999716e+00, 3.905560297356511512e+01
4.690000000000000391e+00, 3.915274568814508882e+01
4.700000000000000178e+00, 3.924993951370712608e+01
4.709999999999999964e+00, 3.934718455942742565e+01
4.719999999999999751e+00, 3.944448093491994456e+01
4.730000000000000426e+00, 3.954182875023235511e+01
4.740000000000000213e+00, 3.963922811584198769e+01
4.750000000000000000e+00, 3.973667914265180912e+01
4.759999999999999787e+00, 3.983418194198645068e+01
4.770000000000000462e+00, 3.993173662558822912e+01
4.780000000000000249e+00, 4.002934330561323861e+01
4.790000000000000036e+00, 4.012700209462742151e+01
4.799999999999999822e+00, 4.022471310560269586e+01
4.810000000000000497e+00, 4.032247645191311847e+01
4.820000000000000284e+00, 4.042029224733104087e+01
4.830000000000000071e+00, 4.051816060602332215e+01
4.839999999999999858e+00, 4.061608164254754882e+01
4.850000000000000533e+00, 4.071405547184829032e+01
4.860000000000000320e+00, 4.081208220925338281e+01
4.870000000000000107e+00, 4.091016197047023439e+01
4.879999999999999893e+00, 4.100829487158213738e+01
4.889999999999999680e+00, 4.110648102904465873e+01
4.900000000000000355e+00, 4.120472055968198788e+01
4.910000000000000142e+00, 4.130301358068336270e+01
4.919999999999999929e+00, 4.140136020959948837e+01
4.929999999999999716e+00, 4.149976056433900595e+01
4.940000000000000391e+00, 4.159821476316495392e+01
4.950000000000000178e+00, 4.169672292469129360e+01
4.959999999999999964e+00, 4.179528516787941328e+01
4.969999999999999751e+00, 4.189390161203471052e+01
4.980000000000000426e+00, 4.199257237680313892e+01
4.990000000000000213e+00, 4.209129758216783301e+01
5.000000000000000000e+00, 4.219007734844570479e+01
5.009999999999999787e+00, 4.228891179628411834e+01
5.020000000000000462e+00, 4.238780104600618870e+01
5.030000000000000249e+00, 4.248674521696128892e+01
5.040000000000000036e+00, 4.258574442753207023e+01
5.049999999999999822e+00, 4.268479879514138986e+01
5.060000000000000497e+00, 4.278390843625923168e+01
5.070000000000000284e+00, 4.288307346640957007e+01
5.080000000000000071e+00, 4.298229400017717694e+01
5.089999999999999858e+00, 4.308157015121440736e+01
5.100000000000000533e+00, 4.318090203224791424e+01
5.110000000000000320e+00, 4.328028975508532739e+01
5.120000000000000107e+00, 4.337973343062190423e+01
5.129999999999999893e+00, 4.347923316884710943e+01
5.139999999999999680e+00, 4.357878907885115893e+01
5.150000000000000355e+00, 4.367840126883153573e+01
5.160000000000000142e+00, 4.377806984609944152e+01
5.169999999999999929e+00, 4.387779491708620583e+01
5.179999999999999716e+00, 4.397757658734965958e+01
5.190000000000000391e+00, 4.407741496158048022e+01
5.200000000000000178e+00, 4.417731014360845165e+01
5.209999999999999964e+00, 4.427726223640870984e+01
5.219999999999999751e+00, 4.437727134210796720e+01
5.230000000000000426e+00, 4.447733756199063038e+01
5.240000000000000213e+00, 4.457746099650494642e+01
5.250000000000000000e+00, 4.467764174526905663e+01
5.259999999999999787e+00, 4.477787990707702903e+01
5.270000000000000462e+00, 4.487817557990485540e+01
5.280000000000000249e+00, 4.497852886091638425e+01
5.290000000000000036e+00, 4.507893984646922547e+01
5.299999999999999822e+00, 4.517940863212064073e+01
5.310000000000000497e+00, 4.527993531263332727e+01
5.320000000000000284e+00, 4.538051998198123727e+01
5.330000000000000071e+00, 4.548116273335529058e+01
5.339999999999999858e+00, 4.558186365916909466e+01
5.350000000000000533e+00, 4.568262285106459331e+01
5.360000000000000320e+00, 4.578344039991770842e+01
5.370000000000000107e+00, 4.588431639584390354e+01
5.379999999999999893e+00, 4.598525092820373317e+01
5.389999999999999680e+00, 4.608624408560834951e+01
5.400000000000000355e+00, 4.618729595592496651e+01
5.410000000000000142e+00, 4.628840662628227420e+01
5.419999999999999929e+00, 4.638957618307585307e+01
5.429999999999999716e+00, 4.649080471197349596e+01
5.440000000000000391e+00, 4.659209229792053009e+01
5.450000000000000178e+00, 4.669343902514510347e+01
5.459999999999999964e+00, 4.679484497716340741e+01
5.469999999999999751e+00, 4.689631023678487054e+01
5.480000000000000426e+00, 4.699783488611733162e+01
5.490000000000000213e+00, 4.709941900657215541e+01
5.500000000000000000e+00, 4.720106267886933438e+01
5.509999999999999787e+00, 4.730276598304251934e+01
5.520000000000000462e+00, 4.740452899844405010e+01
5.530000000000000249e+00, 4.750635180374993638e+01
5.540000000000000036e+00, 4.760823447696478894e+01
5.549999999999999822e+00, 4.771017709542672947e+01
5.560000000000000497e+00, 4.781217973581227199e+01
5.570000000000000284e+00, 4.791424247414114745e+01
5.580000000000000071e+00, 4.801636538578112123e+01
5.589999999999999858e+00, 4.811854854545273241e+01
